user_id,tagged_id,co_occurences
79199004302901248,6812105672144438277,1
79200348908724224,6565170509783334918,1
79454454273429504,6754834744960123910,1
79468334705979392,6750725126160139269,1
79723100845588480,6648648547402514437,1
79792519835721728,6593425876259274758,1
79928485346992128,6715956570364314630,1
79928485346992128,6766241499409810437,1
79979378163453952,6741884267766891525,1
80001433307066368,6593425876259274758,1
80241287118934016,6678058108848489478,1
80263267201273856,6758204901325112326,1
80320190864850944,6573517053457514502,1
80391101139820544,15769008,1
80550962909556736,6758204901325112326,1
80577239318175744,6802780930269627398,1
80668097837178880,6552581356499506191,1
80668097837178880,6776050432911295493,1
80890412365647872,6532055307936366593,1
80903533641732096,6821248461984990213,1
80905512556384256,6827852218314867718,1
80959017522475008,6716092695816766469,1
80981763077849088,6727332809935717382,1
81171382608261120,6793847980245304322,1
81202133122850816,6804060060919612421,1
81250066471993344,6758204901325112326,1
81274163369287680,6741884267766891525,1
81311092064317440,6780384192099435525,1
81311092064317440,6812105672144438277,1
81386530904117248,150720527609769984,2
81386530904117248,6661384165353553926,1
81387835575939072,6645855783803191302,1
81550500713639936,6684799175513179142,1
81563067905437696,6713732600005428229,1
81623943681335296,6806079654124127237,1
81645526974124032,6767383368042398726,1
81930839948750848,150720527609769984,1
81930839948750848,6715956570364314630,1
81930839948750848,6810501489330668550,1
81933119368364032,10750266,1
82011751902232576,6788906639958344710,1
82020759149158400,6811637980043297798,1
82057884582162432,4653183,1
82218581765025792,6673593769915646981,1
82235028818001920,6603652202241769478,1
82433905357643776,18138144,1
82562890255179776,6767383368042398726,1
82630666525253632,6764156219622081541,1
82703051274240000,6802780930269627398,1
82716440591482880,15769008,1
82716440591482880,6701297312667010054,1
82716440591482880,6769364163460776966,1
82788598097297408,6692378616859460614,1
83025861246902272,150720527609769984,1
83043512128073728,150830353350377472,1
83112997098831872,225860385554264064,1
83112997098831872,6645855783803191302,1
83112997098831872,6770478743905190918,2
83135860316979200,6661384165353553926,1
83252883592196096,59240913742348288,1
83282488910848000,6764156219622081541,1
83318696995106816,6770478743905190918,1
83397030076661760,85895237935456256,1
83403006871732224,209429987698135040,1
83444601184804864,6764156219622081541,1
83452652793012224,6573517053457514502,1
83492777237282816,129134756675555328,1
83493164644200448,6668043983896363014,1
83795224392511488,6614715848052228102,1
83862445236043777,6718933156626973701,1
84055366140858368,6545583978890400783,1
84148311892389888,150720527609769984,1
84419833424945152,6611837737036644357,1
84504181507584000,6826601380284498950,1
84894204950122496,6750725126160139269,1
84944419811950592,120826678217490432,1
84944547717201920,6565170509783334918,1
85174600942129152,6547714412248154118,1
85369279377776640,150720527609769984,1
85593594580889600,6727332809935717382,1
85644574290771968,6661384165353553926,1
85677966000549888,6593425876259274758,1
85681405141139456,150720527609769984,1
85895237935456256,6703126725822104582,1
85909295036301312,6614212463507144709,1
85955201513218048,6617962047891341318,1
85976209070678016,6842696053579023366,1
86021087548870656,6620896275339919365,1
86217948788346880,6706703462074205190,1
86217948788346880,6734388793878545414,1
86231674060963840,6764156219622081541,1
86298852747509760,6764156219622081541,1
86375237931446272,6565170509783334918,1
86391352057348096,6764156219622081541,1
86401649115553792,150720527609769984,1
86531731234676736,6620896275339919365,1
86662132989108224,4485058,1
86662132989108224,6724511517688071174,1
86739321986138112,6810501489330668550,1
86832343985819648,136406641163374592,1
87068332977213440,6764156219622081541,1
87115910972350464,6771019914858841094,1
87277615492796416,6767383368042398726,1
87292050311618560,6678058108848489478,1
87422683537088512,6786838485119632389,1
87423213978140673,6573517053457514502,1
87454722449608704,6753398144526173189,1
87454722449608704,6799105920447874054,1
87454722449608704,6808611378347590661,1
87530527653515264,136406641163374592,1
87530527653515264,15272149,1
87530527653515264,6645855783803191302,1
87530527653515264,6678058108848489478,1
87530527653515264,6688659357297853446,1
87530527653515264,6725538507420369926,1
87530527653515264,6730507102445519878,1
87553219958026240,6741884267766891525,1
87750796234149888,179172259339710464,1
87931565879554048,61968732700303360,1
88078308071837696,6688659357297853446,1
88230334395244545,59240913742348288,1
88417043070238720,6637114586322370565,1
88468638189375488,150720527609769984,1
88540606494330880,6565170509783334918,1
88593850662789120,6777802822199002117,1
88777432173776896,6755114752386630662,1
88876218212577281,316877939743313920,1
88876218212577281,6685443834254590981,1
88876218212577281,6803309199008105478,1
88880889325039616,6755114752386630662,1
88944203417681920,6727332809935717382,1
88959179746357248,6750725126160139269,1
89219340058669057,6741884267766891525,1
89253560026025984,6596799714572943361,2
89260184136519680,9824579,1
89317561208561664,6826601380284498950,1
89358012754128896,6706703462074205190,1
89579595980521472,6669958871728128005,1
89579595980521472,6743053591747789829,1
89617362869452801,59240913742348288,1
89619188721324032,6767383368042398726,1
89623629755228160,6573517053457514502,1
89623629755228160,6766395148487361541,1
89685867153264640,135275501509550080,1
89717832166289408,4653183,1
89760753032826880,316877939743313920,1
89862708610613248,6611200058774274054,1
89862708610613248,6616394023358889990,1
89862708610613248,6721074182451610630,1
90225158472282113,6688659357297853446,1
90232837517246464,6718620405807154181,1
90232837517246464,6763161445901353990,1
90346645204111360,6777802822199002117,1
90535386690551808,6545583978890400783,1
90535386690551808,6625224865849458693,1
90535386690551808,6764156219622081541,1
90622339012268032,6640995035548663813,1
90622339012268032,6761107491478914053,1
90689709672194048,6771019914858841094,1
90790698643288064,6780384192099435525,1
90903862542299136,6593425876259274758,1
90961911164370944,6767303484407022597,1
91082087398567936,6719500154107560965,1
91101875264946176,59240913742348288,1
91134043865444352,6656470858800644101,1
91159065275293696,59240913742348288,1
91172970068336640,6619716039791951878,1
91276377986867200,6832512635276248070,1
91307707629998080,6532035469444644866,1
91322235495268352,6780384192099435525,1
91370700396961792,6724511517688071174,1
91393718791925760,6593425876259274758,1
91393718791925760,6628729258611310597,1
91504602298146817,6832512635276248070,1
91759849033641984,6764156219622081541,1
91797086865625088,6724511517688071174,1
91828323495886848,59240913742348288,1
92182779269963776,15769008,1
92193994880737280,6611200058774274054,1
92230023729811456,6558153272707219461,1
92230023729811456,6733398864289776646,1
92230023729811456,6820185083787232262,1
92342727480094720,6741884267766891525,1
92546631492849664,316877939743313920,1
92546631492849664,6661384165353553926,1
92546631492849664,6832512635276248070,1
92550761829552128,6678058108848489478,1
92550761829552128,6780384192099435525,1
92741985735761920,6532055307936366593,1
92741985735761920,6767303484407022597,1
92756849178857472,6780384192099435525,1
92766890111963136,6774640341334623237,1
92821537623293952,6565170509783334918,1
92859401987887104,6773244011974198277,1
92867284871860224,6811637980043297798,1
92872867742183424,6740866460645032965,1
92874068856565760,6645855783803191302,1
92878095816208384,6780384192099435525,1
92878939194302464,136406641163374592,1
92878939194302464,6645855783803191302,1
92878939194302464,6678058108848489478,1
92888871545270272,6764156219622081541,1
92984278480760832,6826601380284498950,1
93077525630754816,6620455657236594693,1
93130069048471552,6565170509783334918,1
93133966307684352,6755114752386630662,1
93237168973758464,6727332809935717382,1
93261567911141376,6680669081048302597,1
93286392557883392,6567536643522822149,1
93286392557883392,6573517053457514502,1
93286392557883392,6832512635276248070,1
93419840043892736,6811637980043297798,1
93491206759821312,6661384165353553926,1
93508267468865536,6712375511500735494,1
93538961838505984,55206441283792896,1
93579659488980992,6628729258611310597,1
93680020505714688,150720527609769984,1
93774015277694976,6715738999438296069,1
93809572972220416,6684799175513179142,1
93915728700923904,6809069076440581125,1
93928402184744960,6719500154107560965,1
93976484855336960,135275501509550080,1
94020710813081600,6727332809935717382,1
94192458065911808,6724511517688071174,1
94274979055194112,6740866460645032965,1
94314181989982208,6712373279477367813,1
94346835732860928,6653181174615244806,1
94459276076687360,6567536643522822149,1
94597958679089152,6586223165097607174,1
94696628929892352,6567536643522822149,1
94826960345763840,6793847980245304322,1
94826960345763840,72360388624867328,1
95051672896282624,6740866460645032965,1
95363671916150784,6817040974385628166,1
95404832655618048,135275501509550080,1
95455257433915392,6812105672144438277,1
95830066462429184,6786838485119632389,1
95853560625512448,6620896275339919365,1
96058280619257856,6777802822199002117,1
96065034560163840,6684286584592548870,1
96082799153082369,6651246733521797125,1
96092612176089088,6793847980245304322,1
96152118725664768,6532028048034758657,1
96194196713136128,6663690761764782086,2
96194196713136128,6688659357297853446,1
96194196713136128,6736239741345465350,2
96200451301228544,6645855783803191302,1
96200451301228544,6807054695367066630,1
96225606324871169,6684799175513179142,1
96261016803594240,6583340205704544261,1
96360048590729216,10750266,1
96360048590729216,72360388624867328,1
96379240064999425,6727986170150552582,1
96410632157048832,6826601380284498950,1
96423407612809216,6755114752386630662,1
96426534181253120,6764156219622081541,1
96462853745889280,6764156219622081541,1
96469438291488768,59240913742348288,1
96486079955968000,6802780930269627398,1
96580454287298560,6536281648185480207,1
96636291345174528,6766395148487361541,1
96636291345174528,6772482119643038725,1
96684176040484864,6773058504640840710,1
96831856586776577,6638194791559856133,1
96843749917446144,6692979980795102214,1
97356390838497280,6567536643522822149,1
97356390838497280,6832512635276248070,1
97434329043161088,6741884267766891525,1
97549796864917504,6769364163460776966,1
97659576946176000,6772866476937610246,1
97679468537786368,6758202106728154117,1
97687262078939136,6565170509783334918,1
97808892335738881,6632030076168994822,1
97918694156025856,6719500154107560965,1
97955711703277568,6648648547402514437,1
98004267113861120,6638422666711826438,1
98006821470162944,6673593769915646981,1
98236211688820736,6593425876259274758,1
98296272385654784,316877939743313920,1
98296272385654784,59240913742348288,1
98303896204242944,6832512635276248070,1
98315797659283456,6807447583075107846,1
98393849600831488,316877939743313920,1
98524302739722240,6731699133210018822,1
98667101103529984,15769008,1
98667101103529984,6613173079206952965,1
98667101103529984,6769792511961646085,1
98684681373495296,6565170509783334918,1
98699119820447746,6819393028931781637,1
98758911507279872,6741884267766891525,1
98886901176143872,6712188080147072005,1
98959463163858944,6730507102445519878,1
98959463163858944,6786838485119632389,1
98980684437848064,6565170509783334918,1
99033374949810176,6532055307936366593,1
99047551487660032,6712188080147072005,1
99068249585156097,6583002399417745414,1
99092356196438016,6545583978890400783,1
99106252806307840,6688659357297853446,1
99118929314312192,6307160,1
99120532972789760,6719500154107560965,1
99228020124631040,135275501509550080,1
99438638932877312,6703126725822104582,1
99700279419207680,6755114752386630662,1
99719121168154624,6807618110179820549,1
99740178444902400,6741884267766891525,1
99808512683253760,178880468132622336,1
99808512683253760,6653510564436656134,1
100040937636057088,6703205691635532806,1
100089491733774336,6741884267766891525,1
100160273885360128,6565170509783334918,1
100177455906217984,6743053591747789829,1
100274481633382400,6814258533178196997,1
100348795237941248,135275501509550080,1
100394471858552832,6719500154107560965,1
100446026011967488,6720002527540528134,1
100552264171364352,6769364163460776966,1
100721028162646017,316877939743313920,1
100761066715922432,6620896275339919365,1
100788011147096065,6780384192099435525,1
100829113371811840,6826601380284498950,1
100855714415374336,6812105672144438277,1
100858175150583808,6532025495972741122,1
100858175150583808,6807497396428538885,1
100858175150583808,6826061324801623046,1
100870400816910336,6820725048887804934,1
100900324873322496,6620896275339919365,1
100920289949032448,6767383368042398726,1
100927498703572992,6688659357297853446,1
101118237177724928,6637114586322370565,1
101118237177724928,6693251463970145286,1
101118237177724928,6774139099680982021,1
101169226916257792,6812105672144438277,1
101175804553797632,6740866460645032965,1
101175804553797632,6812105672144438277,1
101441159058591744,6819397826678801413,1
101500094713102336,6568381357285097477,1
101554343438422017,6712188080147072005,1
101554343438422017,6786838485119632389,1
101575755595247616,316877939743313920,1
101591456326262784,9824579,1
101597914199707648,79468334705979392,1
101633223499120640,6842696053579023366,2
101640269833363456,6645855783803191302,1
101716000286367744,6545583978890400783,1
101774817208541184,6673593769915646981,1
101813440293285888,6673593769915646981,1
101838427360243712,6620455657236594693,1
101930088991969280,21524502,1
101930088991969280,316877939743313920,1
101930088991969280,6581363122601869318,1
101930088991969280,6591119585902379013,1
101930088991969280,6605504647229603845,1
101930088991969280,6648648547402514437,1
101930088991969280,6681440434373493765,1
101930088991969280,6712188080147072005,1
101930088991969280,6732923553354269702,1
101930088991969280,6786838485119632389,3
101930088991969280,6847550197540324357,1
101940612462968832,6664322733579976710,1
101940612462968832,9824579,1
102129497205862400,6638194791559856133,1
102243000876965888,6565170509783334918,1
102243000876965888,6755639384185357317,1
102272609622323200,6801507245689439238,1
102287180378546176,6832512635276248070,1
102301247050764288,6740866460645032965,1
102385642071801856,15769008,1
102509853058662400,6661384165353553926,1
102572145435705344,72360388624867328,1
102595654283055104,23141848,1
102616368079912960,6618638167850205190,1
102644297098817537,6647283494383910917,1
102649968699633664,102644297098817537,1
102663299770568704,6645855783803191302,1
102681026027552768,6835070257511023621,1
102703751706165248,6645855783803191302,1
102734931772039168,316877939743313920,1
102815376752721920,6786838485119632389,1
102883132042878977,6565170509783334918,1
102967818819600385,316877939743313920,1
102991905080147968,6860188650002531334,1
103065617183797248,6764156219622081541,1
103092400016785408,6645855783803191302,1
103092400016785408,6649545477367169030,1
103102258631806976,6767383368042398726,1
103352436097974272,6635317375359336453,1
103352436097974272,6673593769915646981,1
103427666296320000,6684256885279736838,1
103427666296320000,6755114752386630662,1
103429587174363137,6832512635276248070,1
103630988689149952,6750725126160139269,1
103742614247440384,6780384192099435525,1
103752869903826944,6565170509783334918,1
104008679087017984,1451673,1
104068793684922368,6532025495972741122,1
104118558049157120,6712188080147072005,1
104118558049157120,6766689493074134021,1
104159701877047296,6784529414454789125,1
104328324105072640,6715956570364314630,1
104359718432739328,6770478743905190918,1
104400829305991168,6662175718758678533,1
104401600647000064,6832512635276248070,1
104428804802064384,6712188080147072005,1
104428804802064384,6780384192099435525,1
104509270540337152,6771019914858841094,2
104528519744897024,54930695403380736,1
104551595702480896,179172259339710464,1
104551595702480896,6622756733822959621,1
104703961600847872,6638194791559856133,1
104749223811739648,6565170509783334918,1
105106961389576192,212068118272217088,1
105106961389576192,6644002651955609605,1
105106961389576192,6644002802765398022,1
105106961389576192,6777685606501303302,1
105123092582047744,6778555087940207621,1
105160217075605505,6532043874305572865,1
105160217075605505,6748206235730740230,1
105261013339398145,6573517053457514502,1
105273526688935936,6532035469444644866,1
105370639741353984,6812105672144438277,1
105444539733041152,6645855783803191302,1
105444539733041152,6758204901325112326,1
105503223955750912,6672505078224225286,1
105779953102659584,4653183,1
105843450448642048,6553379397498650633,1
105843450448642048,6624547718914424838,1
105877715056054272,59240913742348288,1
106200959889907712,135275501509550080,1
106245389082673152,6638194791559856133,1
106245389082673152,6764156219622081541,1
106698831181778944,6788568898452767750,1
106945266645127168,6712188080147072005,1
106947830585479168,6832512635276248070,1
106974646402416640,150720527609769984,2
106974646402416640,6589803890802737157,1
106974646402416640,6777554400480773125,1
107254855064252416,6766395148487361541,1
107276822932865024,6756711326355080198,1
107353315587383296,6741884267766891525,1
107365141846900736,6750725126160139269,1
107365727279464448,6786838485119632389,1
107419060375588864,6646764999833403398,1
107505052231073792,6692378616859460614,1
107575751813615616,8534891,1
107681217344323584,6786287687756071941,1
107748797543247872,6641623913540681734,1
107767138358042624,179219345565278208,1
107771594067922944,6684799175513179142,1
107773703748268032,6638194791559856133,1
107778109856210944,6719500154107560965,1
107839840779423744,316877939743313920,1
107854179540365312,6565170509783334918,1
107884704950779904,6727332809935717382,1
107975907658620928,6771019914858841094,1
108118601001295872,6654271460445044742,1
108153363724115968,6668656600138055686,1
108343818378182656,6826601380284498950,1
108425052496224256,6573517053457514502,1
108821353008431106,6532055307936366593,1
108858924551815168,6767383368042398726,1
108864365008650240,6719283180686640133,1
108864365008650240,6767383368042398726,1
108951533966213120,4653183,1
109088341932777472,6764156219622081541,1
109230935094480896,6628729258611310597,1
109251609171271680,6758204901325112326,1
109339688095637504,6764156219622081541,1
109389491957620736,6741884267766891525,1
109483644318048256,6673593769915646981,1
109513726352936960,9824579,1
109625292251336704,6596764685180944390,1
109639586774933504,6724511517688071174,1
110108678245982209,6811637980043297798,1
110150961347624960,6565170509783334918,1
110288835854422017,6619547052194758661,1
110651719260266496,53837315785142272,2
110698982955229184,6573517053457514502,1
110714584382025728,6767383368042398726,1
110736600686338048,316877939743313920,1
110861180868407296,6777685606501303302,1
110906135934627840,6654396846762999813,1
111056934719369216,6820464500909016069,1
111064499960377344,6573517053457514502,1
111226820930187264,6708915123165479941,1
111243766044286976,72360388624867328,1
111314148252127232,316877939743313920,1
111352061291560960,6623905785242206214,1
111386139122429952,6573517053457514502,1
111409343098400768,6740866460645032965,1
111409546278891520,72360388624867328,1
111424602236461056,6610190784137773061,1
111432202151665664,6517551033387532297,1
111432202151665664,6640961877399404550,1
111432202151665664,6647531235466395654,1
111432202151665664,6814185393371497478,1
111432202151665664,6826145750473540613,1
111570350856863744,6783036710335972357,1
111692576126136320,6870603711577310214,1
111702292063481856,6793847980245304322,1
111729705896022016,6727332809935717382,1
112087648411770880,6741958748963898374,1
112172396953866240,6532025495972741122,1
112172396953866240,6613382877349265413,1
112377955120496640,6701658242768536582,1
112621421620584448,6777802822199002117,1
112883557122875392,6645855783803191302,1
112906082057854976,6573453558602612741,1
113005831519936512,6628729258611310597,1
113095993331535872,6812105672144438277,1
113117729745731584,6736239741345465350,1
113215692677500928,6684799175513179142,1
113302259660120064,6620896275339919365,1
113484412339507200,6620896275339919365,1
113484412339507200,6719500154107560965,1
113537631858065408,6678058108848489478,1
113574015956365312,6579699703566188550,1
113574015956365312,6832512635276248070,1
113574015956365312,72360388624867328,1
113590869349261312,6770478743905190918,1
113610207267536896,6795353998838940678,1
113621100315435008,59240913742348288,1
113629976939147265,6740866460645032965,1
113635508185964544,6620578534606979077,1
113892734641332224,6596764685180944390,1
114086608701739008,6703126725822104582,1
114243402442989569,6688737990460638213,1
114321646378790912,6740866460645032965,1
114397651076292608,6724389655859659782,2
114548763762823169,6532035469444644866,1
114548763762823169,6673593769915646981,1
114576818954719232,6565170509783334918,1
114590164693278720,150720527609769984,1
114796409265999872,6758204901325112326,1
114860032369844224,65558374578151424,1
114866389630291968,6770478743905190918,1
114868977184530432,59240913742348288,1
114871645009285120,6665140993429946373,1
114880993039114240,6805327442891654149,1
114992687681773568,6764156219622081541,1
115337774521585664,6794716540441920518,1
115354819984318464,6764156219622081541,1
115398377357398016,72360388624867328,1
115400017250553857,6725538507420369926,1
115408115914698753,6673593769915646981,1
115426594428452864,6832512635276248070,1
115533210075230208,6777802822199002117,1
115609493597569024,6809358806624781317,1
115666121969508353,6812105672144438277,1
115691396224651265,150720527609769984,1
115734126913105920,6764156219622081541,1
115756403851497472,6826601380284498950,1
115772574617247744,6832512635276248070,1
115804275158450176,6782994996057342981,1
115900727868129280,6741884267766891525,1
115902324203503616,11176394,1
115926267530448896,6638194791559856133,1
115928644157435904,6567536643522822149,1
115964390197043200,10750266,1
116332445590753280,6645855783803191302,1
116332445590753280,6712188080147072005,1
116332445590753280,6719500154107560965,1
116381506591133697,6673593769915646981,1
116415260995080192,84635664075374592,1
116497743337910272,6832512635276248070,1
116516699952115712,6802780930269627398,1
116541118728568832,165088255464566784,1
116541118728568832,6684799175513179142,2
116573235902562304,6767383368042398726,1
116649405520187392,6758204901325112326,1
116734878678654976,6722191146628760582,1
116734878678654976,6800689254135923717,1
116734878678654976,6811317559075636229,1
116734878678654976,6817231232041878533,1
116734878678654976,85895237935456256,1
116753877407887360,6734209421478331397,1
116757144401592320,6812105672144438277,1
116843541783322624,6715956570364314630,1
117116532777705472,18087062,1
117116532777705472,239573070221455360,1
117214189768589312,6661384165353553926,1
117234696060600320,6727684542612440070,1
117245273776570368,6780386204803580934,1
117285845908312064,76993161033609216,2
117418180985126912,6653464526010548230,1
117425012675895296,6706703462074205190,1
117483397215563776,6777802822199002117,1
117541986433150976,6741884267766891525,1
117565555003326464,6625376538504740870,1
117571989900316672,6712188080147072005,1
117876306704240640,6798175691658806278,1
117911294266966016,6767383368042398726,1
117996036463194112,6832512635276248070,1
118023676674887680,6701658242768536582,1
118134772727537664,6673593769915646981,1
118219877944823808,6741884267766891525,1
118379450924138496,6769364163460776966,1
118379450924138496,6777139027663504389,1
118383909800660992,6645855783803191302,1
118535440420196352,6628729258611310597,1
118622876064219136,6620455657236594693,1
118634622896201728,6662175718758678533,1
118747332967276545,6567536643522822149,1
118747332967276545,6573517053457514502,1
118747332967276545,6741884267766891525,1
119017294801907713,6778718514909447174,1
119033730458939393,6648648547402514437,1
119282395588997121,6741884267766891525,1
119373036197220352,6758202106728154117,2
119387308436369408,6758204901325112326,1
119403772400783360,6622605491975880709,1
119598108799275008,6622605491975880709,1
119598108799275008,6777171423175083014,1
119626665617514496,6738240506202227718,1
119716060907343872,6712188080147072005,1
119716060907343872,6734101501666444294,1
120003952808501248,6567536643522822149,1
120050713660977152,6807618110179820549,1
120097990412767232,6628729258611310597,1
120121261392912384,59240913742348288,1
120172274481037312,6750725126160139269,1
120377366459125760,26065995,1
120505393616760832,6764156219622081541,1
120547709291311104,6565170509783334918,1
120598878898335744,6770478743905190918,1
120717009973125120,6532035469444644866,1
120811085544230912,6774760446890329094,1
120821232521867264,6766395148487361541,1
120826678217490432,200901261314191360,1
120826678217490432,6826601380284498950,1
120925387764772864,6532028048034758657,1
121170408057294848,23141848,1
121222994764410880,6712188080147072005,1
121279874303983616,6777015811448488966,1
121280258833567744,6620842978057945094,2
121280258833567744,6643322814269669381,2
121280258833567744,6753800061334209541,1
121312338116280321,6596764685180944390,1
121450749745651712,6617201063371685893,1
121470925887156224,6628729258611310597,1
121490551937351680,6719500154107560965,1
121565860854382592,15769008,1
121600066036846592,6767383368042398726,1
121736412076388352,6645855783803191302,1
121780754711281664,6567536643522822149,1
121956405988777986,150720527609769984,1
121956405988777986,6780384192099435525,1
121993153217286144,6793847980245304322,1
122074312043311105,6817962203111834630,1
122195507350753280,6741884267766891525,1
122231402275717120,54422664479535104,1
122282080696172544,6605530437236965382,2
122298891252727808,6758204901325112326,1
122299686798995456,10750266,1
122363033502314496,6771019914858841094,1
122464655146418176,6741884267766891525,1
122581030204547072,6764156219622081541,1
122681946060541952,6620896275339919365,1
122897136886644736,6799638170973832198,1
122913704702078977,6661384165353553926,1
122950812309360641,6750725126160139269,1
123052966458073088,6767383368042398726,1
123157722421714944,6567536643522822149,1
123167386806980608,6750725126160139269,1
123264205830443008,6638194791559856133,1
123320621010219009,6767383368042398726,1
123340758413152256,6767383368042398726,1
123656111504683008,6645855783803191302,1
123719625883676672,6719500154107560965,1
123759263411298304,6673593769915646981,1
123893311202848768,6712188080147072005,1
124118327894904832,6802780930269627398,1
124173860257591296,6719500154107560965,1
124285242047168512,6832512635276248070,1
124337055370743808,6741884267766891525,1
124479182994055168,6793133653712028677,1
124492819682975744,6740760331285808134,1
124492819682975744,6770823649349665798,1
124608415108120577,6662175718758678533,1
125097212585385985,6715956570364314630,1
125136931125903360,4653183,1
125156524754104320,6741884267766891525,1
125428899856945152,150720527609769984,1
125428899856945152,6688659357297853446,1
125428899856945152,6758202106728154117,1
125540214495784960,6532035469444644866,1
125736522934378496,6776050432911295493,1
125872633094496258,6771019914858841094,1
125915969905999872,15157632,1
125921293304070144,60954827924447234,1
126160272054132736,21467821,1
126187160403234816,6597064433640456198,1
126191610714882049,6755114752386630662,1
126269531072708608,6580734506139303941,1
126879187851702272,6758204901325112326,1
126953118126403584,6712188080147072005,1
127067963987275776,6554716175888072710,1
127209545592061952,6730507102445519878,1
127282519745560576,6539853526925841423,1
127282519745560576,6764156219622081541,1
127305200394080256,6780384192099435525,1
127366186488459264,6756126760415478790,1
127377843243786240,4653183,1
127380207971262464,6674923125359248390,1
127380207971262464,6719500154107560965,1
127395089579962368,6780389937277830150,1
127651411491905536,6780384192099435525,1
127765668741111808,6764156219622081541,1
127863990973632512,6567470648100569093,1
127989183931015168,6638194791559856133,1
128033116853583872,6565170509783334918,1
128042866760753152,6812105672144438277,1
128043529305673728,6767303484407022597,1
128043529305673728,8534891,1
128215279544860672,6593425876259274758,1
128249281907396608,6741884267766891525,1
128461697861861376,6810501489330668550,1
128471239534370816,6545583978890400783,1
128611705626079232,6782476153367249922,1
128673223361167360,6766395148487361541,1
128825398326497280,6532028048034758657,1
129009358104952832,4653183,1
129009358104952832,6684799175513179142,1
129134756675555328,6740711841943634949,1
129181115642298368,6593425876259274758,1
129249559347707904,6820464500909016069,1
129249559347707904,72360388624867328,1
129357583370301440,6741884267766891525,1
129415595854467072,6645855783803191302,1
129506181831757824,6798175691658806278,1
129507770529181696,6620896275339919365,1
129578289144176640,6620455657236594693,1
129578289144176640,6826601380284498950,1
129784844334600192,72360388624867328,1
129799037431627776,6703126725822104582,1
129918030792265728,6532055307936366593,1
130468918535520256,6567536643522822149,1
130923085842710528,6724511517688071174,1
130934069579870208,15769008,1
131088800214212608,72360388624867328,1
131258638270164992,6625100862607163397,1
131258638270164992,6806227639053861893,1
131274601371877376,6758204901325112326,1
131288954024116224,135275501509550080,1
131384859398201344,6596764685180944390,1
131653149597208576,6567536643522822149,1
131681822798761984,6620896275339919365,1
131802970748370944,72360388624867328,1
131933606771351552,6712188080147072005,1
131933606771351552,6826601380284498950,1
131982893345796096,6558674662874677254,1
131982893345796096,6769792511961646085,1
132304825920380928,6620896275339919365,1
132327097959731200,6624996890475134982,1
132576479380525056,6787442027845764102,1
132983495508754433,6714527481725453318,1
133169554343538688,6664604635221622789,1
133197026715938816,6764156219622081541,1
133432725579055104,23141848,1
133434525296189440,150720527609769984,1
133447803095326720,6771019914858841094,1
133511317155360768,6684799175513179142,1
133730615929053184,6664604635221622789,1
133780048855273472,6743053591747789829,1
133851328266747904,6562682117841633286,1
133851328266747904,6593425876259274758,1
133963272482996224,6777802822199002117,1
134065057042190336,128416373642268672,1
134172983912222721,6789616811203707910,1
134214032064053248,6744459190469919749,1
134235619010093056,6645855783803191302,1
134656349170253824,6767383368042398726,1
135005203744956416,15769008,1
135005203744956416,6666296263657209861,1
135005203744956416,6770823649349665798,1
135005203744956416,74163247695740928,2
135006716953239552,6573517053457514502,1
135067454808039424,316877939743313920,1
135104269950615552,14166631,1
135104269950615552,3777553,1
135104269950615552,6573333079937728517,1
135104269950615552,6732736164275799046,1
135104269950615552,79419082583740416,1
135113276283187200,6532035469444644866,1
135156121861910528,258091016694734848,1
135156121861910528,6771019914858841094,1
135165448152649728,72360388624867328,1
135225541263147008,6793847980245304322,1
135227410467266560,6712188080147072005,1
135259514806829056,6719500154107560965,1
135301020573696000,6774123233887405062,1
135552419463282689,6567536643522822149,1
135614270913798144,6780384192099435525,1
135657794002870272,9824579,1
135704380548218880,6532025495972741122,1
135704380548218880,6597054248202158086,1
136294792061292544,6608179436113297414,1
136294792061292544,6621501016004378629,1
136294792061292544,6710709765280924677,1
136294792061292544,6761107715014214662,1
136355703560056832,6684799175513179142,1
136398811547041792,6767383368042398726,1
136406641163374592,6596272786401984517,2
136571673113137152,6758204901325112326,1
136799950553751552,6832512635276248070,1
137104769457958912,6573517053457514502,1
137104769457958912,6777685606501303302,1
137142355509493760,6678058108848489478,1
137150628119822336,6545583978890400783,1
137210493475131392,6741884267766891525,1
137257794436689920,139404943823777792,1
137257794436689920,206541496047874048,1
137257794436689920,6827843493726700549,1
137413856947040256,6776050432911295493,1
137510945723072512,6622605491975880709,1
137683802063032320,6820464500909016069,1
137848714831974400,137848714831974400,1
138074701242839040,6780384192099435525,1
138796066740559872,6684799175513179142,1
138837808210726912,6758204901325112326,1
138906223742984192,6645855783803191302,1
138909884095266816,6661384165353553926,1
138994664224907265,6611200058774274054,1
139091272300036096,6593425876259274758,1
139110111070834688,6826601380284498950,1
139282004700860416,6737623506450318341,1
139485219530702848,6638194791559856133,1
139522664716451840,6767303484407022597,1
139543298712662016,6565170509783334918,1
139582881231761408,6662175718758678533,1
139605510621704192,6645855783803191302,1
139605510621704192,6745779817348826118,1
139642561345814528,162927765099388928,1
139971982019661824,135275501509550080,1
140043150953193472,6769792511961646085,1
140611685370695680,6655264666829619206,1
140762977388994560,6811003735491150854,1
140771481562693632,6666632610247639045,1
