video_id,stats_likes,stats_shares,stats_comments,stats_plays,video_length,nr_hashtags,nr_tags,leaning_new,label_new
6851158378513829125,9.0,,,123.0,1.0,9,0,0.0,neutral
6851045407145954566,9.0,,,74.0,,8,2,0.0,neutral
6857370594644724997,9.0,,,16.0,,1,1,0.0,neutral
6856535757767691525,9.0,,,328.0,,11,1,0.0,neutral
6853837303698214150,9.0,,1.0,33.0,,4,1,-1.0,con
6845726899117870341,9.0,,,127.0,,4,1,0.0,neutral
6836657443796159749,9.0,,,171.0,,1,1,0.0,neutral
6866588446023044357,9.0,,,49.0,,6,1,-0.5,con
6854920251746831621,9.0,,,35.0,,5,1,-0.5,con
6845019397233380614,8.0,,,193.0,,7,1,0.0,neutral
6849156852110986502,8.0,,,53.0,,2,1,0.0,neutral
6847962339241725189,8.0,,,156.0,,11,0,0.0,neutral
6851623120713927941,8.0,,,86.0,1.0,5,0,0.0,neutral
6857122145902906629,8.0,,1.0,52.0,1.0,3,1,0.0,neutral
6851150167299738886,8.0,,,102.0,,8,1,0.0,neutral
6858013120930008326,8.0,1.0,,34.0,1.0,1,2,0.0,neutral
6846190419798248709,8.0,,,135.0,,3,1,0.0,neutral
6857898544586640646,8.0,,,42.0,,5,0,0.0,neutral
6854560052414532869,8.0,,1.0,69.0,1.0,5,1,0.0,neutral
6848674565514595590,8.0,,,125.0,,5,1,0.0,neutral
6845340180614860037,8.0,,,45.0,1.0,4,0,0.0,neutral
6876162486362475778,7.0,,,126.0,,5,0,0.0,neutral
6860559431013321989,7.0,,,115.0,,9,1,0.0,neutral
6843604147481218309,7.0,,2.0,33.0,,4,1,0.0,neutral
6843356682517499142,7.0,,,129.0,,6,1,0.0,neutral
6841812246268513541,7.0,,,55.0,,14,1,0.0,neutral
6857198400102829317,7.0,,,49.0,,2,1,0.0,neutral
6851618382572227845,7.0,,,49.0,,12,1,0.0,neutral
6847083747431517445,7.0,,,52.0,,8,1,0.0,neutral
6846890934756478213,7.0,,,39.0,,4,0,0.0,neutral
6842021313691782406,7.0,,1.0,44.0,,7,1,0.0,neutral
6836955615684742405,7.0,,,117.0,,4,1,0.0,neutral
6854893744034958598,7.0,,,29.0,,2,0,0.0,neutral
6853920916414565638,7.0,,,63.0,,6,1,0.0,neutral
6852839484376108293,7.0,,,42.0,1.0,6,1,0.0,neutral
6852066407807585542,7.0,,1.0,58.0,,8,1,0.0,neutral
6846432643924512005,7.0,,,84.0,,5,1,0.0,neutral
6890652189015002369,6.0,,,75.0,6.0,7,0,0.0,neutral
6844851044166552837,6.0,,,166.0,,3,1,0.0,neutral
6853061118752017669,6.0,,,141.0,,5,1,0.0,neutral
6850968400827567365,6.0,,,59.0,,7,1,0.0,neutral
6852632701271297286,6.0,,,48.0,1.0,7,0,0.0,neutral
6864760968941997318,6.0,,,50.0,1.0,6,1,0.0,neutral
6849817608678640902,6.0,,,30.0,,6,1,0.0,neutral
6848537218705788165,6.0,,,54.0,1.0,9,0,0.0,neutral
6847278363699154181,6.0,,,36.0,,13,1,0.0,neutral
6846119090738695429,6.0,,,124.0,,4,1,0.0,neutral
6841711007354735877,6.0,,,108.0,,5,1,0.0,neutral
6865200443778141445,6.0,,,19.0,1.0,3,0,0.0,neutral
6847888385273646342,6.0,,,22.0,,7,1,0.0,neutral
6846193719993961734,6.0,,1.0,54.0,,6,1,0.0,neutral
6874100341034716417,6.0,,,18.0,5.0,9,2,0.0,neutral
6857710210631355654,6.0,,,63.0,,1,2,0.0,neutral
6853323967789288710,6.0,,,40.0,,7,1,0.0,neutral
6845634710719204614,6.0,,,159.0,,4,1,0.0,neutral
6836627514748636421,6.0,,,62.0,,1,1,0.0,neutral
6862828395080781061,6.0,,,68.0,2.0,3,0,0.0,neutral
6848278407495568646,6.0,,,56.0,1.0,2,0,0.0,neutral
6846496694025161990,6.0,,,42.0,,8,1,0.0,neutral
6850549650324278533,6.0,,,24.0,,2,2,0.0,neutral
6848183927153249541,6.0,,,28.0,,7,1,0.0,neutral
6836648579424062726,6.0,,,149.0,,3,1,0.0,neutral
6849041083574275334,5.0,,,14.0,,5,1,0.0,neutral
6838095325119499526,5.0,,,139.0,,5,1,0.0,neutral
6853847228520467717,5.0,,,32.0,,9,1,0.0,neutral
6848285119736761605,5.0,,,65.0,,10,1,0.0,neutral
6856506218941402370,5.0,,,51.0,,19,1,0.0,neutral
6853133290803596550,5.0,,,31.0,,5,1,0.0,neutral
6847513945234820358,5.0,,,89.0,,10,1,0.0,neutral
6854257079318809861,5.0,,,34.0,,3,1,0.0,neutral
6845001396354419974,5.0,,,51.0,,4,1,0.0,neutral
6840913122493074694,5.0,,,101.0,,4,1,0.0,neutral
6860156283157286150,5.0,,,17.0,3.0,13,0,0.0,neutral
6859161179500285189,5.0,,,108.0,1.0,8,1,0.0,neutral
6857102498394623238,5.0,,,35.0,1.0,11,0,0.0,neutral
6853827411193138438,5.0,,,21.0,,1,1,0.0,neutral
6853208902188682502,5.0,,,37.0,,4,1,0.0,neutral
6851333249520635141,5.0,,,67.0,,5,1,0.0,neutral
6847052813244140805,5.0,,,112.0,,2,1,0.0,neutral
6843458355822939397,5.0,,,118.0,5.0,3,0,0.0,neutral
6861633501536554245,5.0,,1.0,24.0,5.0,1,1,0.0,neutral
6851796150442315014,5.0,,,62.0,1.0,6,0,0.0,neutral
6851701513262255366,5.0,,,56.0,,4,1,0.0,neutral
6848947167428627717,5.0,,,29.0,1.0,6,1,0.0,neutral
6884117692333165826,5.0,,,204.0,,10,1,0.0,neutral
6854174693742677254,5.0,,,138.0,,7,1,0.0,neutral
6848597091418197254,4.0,,,35.0,1.0,3,0,0.0,neutral
6846202023545720070,4.0,,1.0,26.0,,9,1,0.0,neutral
6844665914118458630,4.0,,,121.0,,7,1,0.0,neutral
6843953247061953798,5.0,,,44.0,,4,1,0.0,neutral
6841170035554209029,4.0,,,37.0,,1,1,0.0,neutral
6837063978791783686,4.0,,,32.0,,3,1,0.0,neutral
6847689490295721221,4.0,,,33.0,,6,1,0.0,neutral
6856706529177898242,4.0,,,19.0,1.0,4,1,0.0,neutral
6853833126129454341,4.0,,,31.0,,6,1,0.0,neutral
6851723004221721861,4.0,,,63.0,1.0,7,0,0.0,neutral
6850883570437836037,4.0,,,18.0,,7,1,0.0,neutral
6848247622071897350,4.0,,,24.0,,4,1,0.0,neutral
6837368314008718597,4.0,,,42.0,,1,1,0.0,neutral
6871617958016191746,4.0,,,29.0,,4,0,0.0,neutral
6858297760999869701,4.0,,,45.0,1.0,4,0,0.0,neutral
6846575377503063302,4.0,,,26.0,1.0,9,0,0.0,neutral
6863258972242152706,4.0,,,105.0,,1,1,0.0,neutral
6857663826649713926,4.0,,,18.0,,6,1,0.0,neutral
6847136859986857222,4.0,,,73.0,,7,1,0.0,neutral
6845100617950629125,4.0,,,35.0,,6,1,0.0,neutral
6863027982588513542,4.0,,,165.0,,4,1,0.0,neutral
6837500218750012678,4.0,,,85.0,,5,1,0.0,neutral
6837331225368202502,4.0,,,43.0,,4,1,0.0,neutral
6866367265407831301,4.0,,,35.0,1.0,8,1,0.0,neutral
6852349554252090629,4.0,,,34.0,1.0,7,0,0.0,neutral
6849567269819895045,4.0,,,55.0,,3,1,0.0,neutral
6849001078906834181,4.0,,,47.0,,1,1,0.0,neutral
6837014350562184454,4.0,,,50.0,,4,2,0.0,neutral
6864526928557133062,4.0,,,24.0,,3,2,0.0,neutral
6852390760298433797,4.0,,,70.0,,7,1,0.0,neutral
6851432509763341573,4.0,,,42.0,1.0,5,4,0.0,neutral
6858343349427277062,4.0,,1.0,23.0,1.0,10,1,0.0,neutral
6852634530524810501,4.0,,,376.0,1.0,1,1,0.0,neutral
6852394990480542981,4.0,,,32.0,2.0,11,0,0.0,neutral
6849704164885384453,4.0,,,29.0,,3,1,0.0,neutral
6848812718619643142,4.0,,,18.0,,3,1,0.0,neutral
6846808392804175110,4.0,,,40.0,,7,0,0.0,neutral
6845731331196898566,4.0,,,116.0,,4,1,0.0,neutral
6845137393754934534,4.0,,,31.0,,6,1,0.0,neutral
6845031046451301637,4.0,,,37.0,,5,1,0.0,neutral
6841035493795302662,4.0,,,19.0,,1,1,0.0,neutral
6854914395944914181,3.0,,,26.0,,7,1,0.0,neutral
6851251025446325509,3.0,,,35.0,,4,3,0.0,neutral
6849855958617820422,3.0,,,65.0,,4,1,0.0,neutral
6845274124978310405,3.0,,,30.0,,8,1,0.0,neutral
6863042449946807557,3.0,,,42.0,1.0,3,8,0.0,neutral
6857572415178870021,3.0,,,17.0,1.0,5,0,0.0,neutral
6855482468649209093,3.0,,,36.0,,3,4,0.0,neutral
6853470933202554117,3.0,,,75.0,,5,1,-0.5,con
6850334613370326278,3.0,,,30.0,,5,1,0.0,neutral
6875122155110092033,3.0,,,29.0,1.0,4,1,0.0,neutral
6856823053150719238,3.0,,,98.0,,4,1,0.0,neutral
6847035304252132614,3.0,,,23.0,,12,1,0.0,neutral
6874706809400151301,3.0,,,18.0,1.0,6,0,0.0,neutral
6861260827467500805,3.0,,1.0,212.0,5.0,2,0,0.0,neutral
6855862804306595078,3.0,,,23.0,1.0,2,2,0.0,neutral
6854137183499078917,3.0,,2.0,20.0,,3,1,0.0,neutral
6853488701259959558,3.0,,,39.0,1.0,1,1,0.0,neutral
6850028806745410821,3.0,,,268.0,,5,0,0.0,neutral
6848295607774350597,3.0,,,25.0,,3,6,0.0,neutral
6847119629584813317,3.0,,,24.0,,3,1,0.0,neutral
6843035560425065734,3.0,,,36.0,1.0,4,0,0.0,neutral
6842573090455588102,3.0,,,46.0,,5,1,0.0,neutral
6858753753898552582,3.0,,,9.0,,7,1,0.0,neutral
6857673132791057669,3.0,,,15.0,1.0,8,0,0.0,neutral
6855818829000428805,3.0,,,15.0,1.0,6,1,0.0,neutral
6854741559859105029,3.0,,,76.0,,3,1,0.0,neutral
6844960371560779014,3.0,,,116.0,,11,1,0.0,neutral
6859087945631026437,3.0,,,19.0,,5,1,0.0,neutral
6855729485619219718,3.0,,,30.0,,10,1,-1.5,con
6851592155803274501,3.0,,,55.0,,7,2,0.0,neutral
6848989285551459589,3.0,,,31.0,1.0,3,1,0.0,neutral
6847489645404638470,3.0,,1.0,22.0,,7,3,0.0,neutral
6844173866491841797,3.0,,,80.0,1.0,7,0,0.0,neutral
6836899202623180038,3.0,,,88.0,,3,1,0.0,neutral
6850412193993837829,3.0,,,92.0,,1,1,0.0,neutral
6849701189148216582,3.0,,,22.0,3.0,4,0,0.0,neutral
6848689073058565382,3.0,,,15.0,,6,1,0.0,neutral
6848298694706498822,3.0,,1.0,26.0,,7,2,0.0,neutral
6840720923797081350,3.0,,,43.0,,5,1,0.0,neutral
6837352226889944326,3.0,,,34.0,,8,1,0.0,neutral
6886183127757262082,3.0,,,17.0,,7,1,0.0,neutral
6859462511536672006,3.0,,,146.0,3.0,3,0,0.0,neutral
6858752339902319877,3.0,,,9.0,,1,1,0.0,neutral
6855772902634163462,3.0,,,26.0,1.0,10,1,0.0,neutral
6855476097425984774,3.0,,,19.0,,1,1,0.0,neutral
6854512061930622213,3.0,,,23.0,,5,1,0.0,neutral
6853795949085494534,3.0,,,18.0,,8,1,0.0,neutral
6852705503370317062,3.0,,,25.0,1.0,1,0,0.0,neutral
6851050398225108230,3.0,,,14.0,1.0,2,1,0.0,neutral
6848977374592109830,3.0,,,21.0,,5,1,0.0,neutral
6836744024242572549,3.0,,,71.0,,1,1,0.0,neutral
6836697814295186694,3.0,,,29.0,,2,1,0.0,neutral
6836622270824238341,3.0,,,31.0,,1,2,0.0,neutral
6856071465016495365,3.0,,,12.0,2.0,5,0,0.5,pro
6853502101587266822,3.0,,,19.0,,7,1,0.0,neutral
6852626781183184133,3.0,,,11.0,1.0,8,0,0.0,neutral
6848737070010174725,3.0,,,56.0,,11,1,0.0,neutral
6848298535121734918,3.0,,,34.0,,4,1,0.0,neutral
6846885985096060166,3.0,,,25.0,,2,1,0.0,neutral
6837794463314726149,3.0,,,55.0,1.0,6,0,0.0,neutral
6863587517162196230,3.0,,,11.0,,2,1,0.0,neutral
6863329498545376518,3.0,,,20.0,,3,0,0.0,neutral
6859633085718285574,3.0,,,50.0,2.0,5,0,0.0,neutral
6854594800935521542,3.0,,,61.0,,11,1,0.0,neutral
6854329937298590982,3.0,,,33.0,1.0,8,0,0.0,neutral
6848515666388045062,3.0,,1.0,15.0,,5,1,0.0,neutral
6846778638633848069,3.0,,,11.0,,5,1,0.0,neutral
6844943101509782789,3.0,,,12.0,,1,1,0.0,neutral
6844567128087989510,3.0,,,42.0,,3,1,0.0,neutral
6838167710774447366,3.0,,,14.0,,3,1,0.0,neutral
6867974665793588485,2.0,,,93.0,,6,1,0.0,neutral
6862567404560485637,2.0,,,28.0,1.0,2,0,0.0,neutral
6859234024137690370,2.0,,,19.0,1.0,1,0,0.0,neutral
6856070034444258565,2.0,,,65.0,,3,1,0.0,neutral
6855460366638484741,2.0,,,12.0,1.0,1,1,0.0,neutral
6855026328102636805,2.0,,,15.0,,1,1,0.0,neutral
6854251921209888005,2.0,,,37.0,,4,1,0.0,neutral
6850485323760160005,2.0,,,14.0,1.0,7,0,0.0,neutral
6849875929330748677,2.0,,,45.0,,7,1,0.0,neutral
6848917831531220229,2.0,,,12.0,,3,1,0.0,neutral
6846537918601825541,2.0,,,21.0,,3,1,0.0,neutral
6844659500431969541,2.0,,,18.0,,1,1,0.0,neutral
6860864585977564421,2.0,,,123.0,,1,1,0.0,neutral
6851909174574599430,2.0,,,64.0,,4,1,0.0,neutral
6847225230222560517,2.0,,,21.0,1.0,9,0,0.0,neutral
6846844200143572229,2.0,,,36.0,,9,1,0.0,neutral
6845767083494591750,2.0,,,108.0,,1,2,0.0,neutral
6844849794330922246,2.0,,,18.0,,4,1,0.0,neutral
6842716254835461381,2.0,,,10.0,,4,1,0.0,neutral
6837506894345538822,2.0,,,35.0,1.0,5,0,0.0,neutral
6836655677763505414,2.0,,,39.0,,2,1,0.0,neutral
6860915098790153478,2.0,,,14.0,1.0,13,0,0.0,neutral
6859423907087240454,2.0,,,22.0,1.0,4,1,0.0,neutral
6852856829718940933,2.0,,,11.0,,8,1,0.0,neutral
6845334901844151558,2.0,,,15.0,,8,1,0.0,neutral
6844962957995035909,2.0,,,57.0,,1,1,0.0,neutral
6844787028136054022,2.0,,,48.0,,4,1,0.0,neutral
6836941258104065286,2.0,,,43.0,,4,1,0.0,neutral
6836722524177353990,2.0,,,52.0,,3,1,0.0,neutral
6850006983555206405,2.0,,,12.0,,4,1,0.0,neutral
6847662679113403654,2.0,,,12.0,,3,1,0.0,neutral
6844890000396406021,2.0,,,41.0,,2,1,0.0,neutral
6844205466948570373,2.0,,,19.0,,4,1,0.0,neutral
6840046829577489670,2.0,,,52.0,,1,1,0.0,neutral
6837883146969566470,2.0,,,25.0,5.0,5,0,0.0,neutral
6888837832438205702,2.0,,,23.0,1.0,7,1,0.0,neutral
6860560208985328902,2.0,,,27.0,,5,1,0.0,neutral
6854236497726459141,2.0,,,12.0,,3,1,0.0,neutral
6853363701781630213,2.0,,,22.0,4.0,4,0,0.0,neutral
6853264624075246853,2.0,,,42.0,1.0,4,1,0.0,neutral
6852754866100620549,2.0,,,22.0,2.0,8,0,0.0,neutral
6851346989997772037,2.0,,,22.0,,2,0,0.0,neutral
6849712637140307206,2.0,,,24.0,,8,1,0.0,neutral
6848601956873800966,2.0,,,18.0,,3,1,0.0,neutral
6847887855407156486,2.0,,,90.0,,5,1,0.0,neutral
6846165351806389509,2.0,,,21.0,,3,0,0.0,neutral
6838184673059867909,2.0,,,14.0,1.0,3,0,0.0,neutral
6836676563468029189,2.0,,,30.0,,5,1,0.0,neutral
6857974354928471302,2.0,,,22.0,,7,1,0.0,neutral
6857491733924580614,2.0,,,14.0,,1,1,0.0,neutral
6856838266155535622,2.0,,,7.0,,8,1,0.0,neutral
6855677583707704582,2.0,,,32.0,,4,1,0.0,neutral
6854954296597941509,2.0,,,11.0,1.0,4,0,0.5,pro
6853733415145983237,2.0,,,19.0,1.0,11,0,0.0,neutral
6852712028495252741,2.0,,,27.0,,1,1,0.0,neutral
6851030869914717445,2.0,,,13.0,1.0,3,1,0.0,neutral
6849057018934791429,2.0,,,76.0,,8,1,0.0,neutral
6847039505019571462,2.0,,,17.0,1.0,2,0,0.0,neutral
6846802462125427974,2.0,,,13.0,,5,1,0.0,neutral
6841380498883759365,2.0,,,47.0,,2,1,0.0,neutral
6841275913380891910,2.0,,,37.0,,8,1,0.0,neutral
6836845687125200134,2.0,,,39.0,,1,1,0.0,neutral
6857915777836649733,2.0,,,20.0,1.0,4,0,0.0,neutral
6854957473409895685,2.0,,,16.0,1.0,1,0,0.0,neutral
6854902634080505093,2.0,,,10.0,1.0,4,3,0.0,neutral
6850136291040939269,2.0,,,29.0,,8,1,0.0,neutral
6848542819548744966,2.0,,,19.0,,7,1,0.0,neutral
6846065888932793605,2.0,,,20.0,,11,1,0.0,neutral
6837199660289969413,2.0,,,14.0,1.0,4,1,0.0,neutral
6836950877509537029,2.0,,,41.0,,1,1,0.0,neutral
6863489797479075077,2.0,,,61.0,1.0,11,0,0.0,neutral
6862027257746263302,2.0,,,105.0,,6,1,0.0,neutral
6832683007602609414,29700.0,1860.0,385.0,70800.0,1.0,1,0,0.0,neutral
6832709177375280389,5950.0,41.0,18.0,26390.0,1.0,2,1,0.5,pro
6832710939192708357,2920.0,39.0,15.0,10750.0,1.0,1,1,0.0,neutral
6833767602909744390,1700.0,8.0,10.0,7410.0,1.0,1,1,0.0,neutral
6832687502508166405,1340.0,35.0,,26050.0,1.0,9,1,1.5,pro
6840515352401661189,758.0,8.0,,7050.0,1.0,9,1,2.0,pro
6832934334379445509,694.0,19.0,12.0,6300.0,1.0,1,1,0.0,neutral
6833088014466501894,646.0,25.0,13.0,3500.0,1.0,4,1,0.5,pro
6846477278717693190,645.0,36.0,6.0,4140.0,1.0,2,1,0.0,neutral
6833939530534423814,570.0,53.0,16.0,2960.0,1.0,1,1,0.0,neutral
6832694050773060870,537.0,13.0,11.0,2200.0,1.0,3,1,0.5,pro
6833018620407205126,404.0,14.0,3.0,1890.0,1.0,2,1,0.5,pro
6832828110426082565,384.0,15.0,5.0,1300.0,1.0,10,1,2.0,pro
6832710288677063942,296.0,7.0,5.0,4330.0,1.0,8,1,0.5,pro
6832962373784046853,280.0,4.0,3.0,945.0,1.0,1,1,0.0,neutral
6833782415865974021,220.0,3.0,,2080.0,1.0,7,1,3.0,pro
6832696138060107013,208.0,5.0,3.0,1450.0,1.0,1,3,0.0,neutral
6832854035335220485,204.0,31.0,6.0,1640.0,1.0,1,1,0.0,neutral
6832767256116727046,199.0,6.0,4.0,691.0,1.0,11,1,1.5,pro
6832781195613326598,174.0,1.0,2.0,1870.0,1.0,11,1,2.0,pro
6833103772433059077,157.0,2.0,3.0,1420.0,1.0,5,1,0.0,neutral
6833815150554860805,122.0,2.0,,400.0,1.0,4,1,1.0,pro
6833021502703635718,118.0,3.0,,428.0,1.0,1,1,0.5,pro
6832730983196822789,113.0,,1.0,487.0,1.0,7,1,1.0,pro
6833078536639646982,108.0,,,340.0,1.0,3,1,0.5,pro
6833724504783572230,107.0,1.0,1.0,614.0,1.0,1,1,0.0,neutral
6833010837880327430,103.0,2.0,,339.0,1.0,7,1,3.0,pro
6833099259030572294,102.0,1.0,3.0,711.0,1.0,5,1,1.0,pro
6832703694744669445,97.0,1.0,,516.0,1.0,5,1,1.0,pro
6844986788813999365,92.0,3.0,3.0,1040.0,1.0,1,1,0.0,neutral
6832758559298669830,91.0,1.0,1.0,279.0,1.0,7,1,1.5,pro
6833082436373499141,87.0,1.0,1.0,324.0,1.0,1,1,0.0,neutral
6832849818528861445,85.0,3.0,16.0,1090.0,1.0,5,1,1.0,pro
6832735966277504262,84.0,3.0,,493.0,1.0,1,1,0.0,neutral
6832707588459678981,77.0,2.0,1.0,235.0,1.0,1,1,0.0,neutral
6833039771770686726,76.0,,,219.0,1.0,1,1,0.0,neutral
6855304525549423878,73.0,3.0,3.0,449.0,1.0,7,1,0.5,pro
6838587597019696390,71.0,5.0,1.0,271.0,1.0,5,1,1.0,pro
6833183273514978566,71.0,4.0,1.0,556.0,1.0,6,1,0.5,pro
6832720554739518725,70.0,,,623.0,1.0,5,1,1.5,pro
6833029156985408773,67.0,,,478.0,1.0,10,1,1.0,pro
6848002323881446661,64.0,2.0,,163.0,1.0,4,1,1.0,pro
6842071734791752966,64.0,5.0,,121.0,1.0,9,1,4.0,pro
6832850085504732421,60.0,,1.0,170.0,1.0,5,1,1.0,pro
6833094114188217606,56.0,2.0,1.0,714.0,1.0,6,1,0.5,pro
6832762359983918341,52.0,1.0,,183.0,1.0,5,1,1.5,pro
6833638110052633862,49.0,4.0,1.0,111.0,1.0,7,1,2.5,pro
6833073900994219269,49.0,,,454.0,1.0,7,1,0.0,neutral
6853596842039528709,47.0,4.0,,102.0,1.0,8,1,1.5,pro
6833100466881072390,46.0,,,329.0,1.0,4,1,1.0,pro
6838671731469651205,45.0,2.0,2.0,213.0,1.0,9,1,1.0,pro
6833019121689464069,45.0,2.0,,205.0,1.0,5,1,0.5,pro
6832826010912820486,41.0,1.0,,173.0,1.0,1,1,0.0,neutral
6832849951249222917,40.0,2.0,1.0,181.0,1.0,4,1,0.5,pro
6832864624619162885,40.0,3.0,1.0,358.0,1.0,5,1,1.5,pro
6832737028401007878,39.0,4.0,1.0,208.0,1.0,7,1,1.0,pro
6832706566488149253,38.0,1.0,13.0,1320.0,1.0,1,1,0.0,neutral
6832803234910948613,37.0,,,262.0,1.0,1,1,0.0,neutral
6832700352714837254,36.0,1.0,,175.0,1.0,5,1,0.5,pro
6833489560979213574,36.0,,,155.0,1.0,1,1,0.0,neutral
6855257871400062214,35.0,1.0,1.0,214.0,1.0,4,1,0.5,pro
6832728240021458182,31.0,,,152.0,1.0,2,1,0.5,pro
6833347597105777926,31.0,,,101.0,1.0,2,1,1.0,pro
6833927385172266246,30.0,,,141.0,1.0,1,1,0.0,neutral
6833476673640402182,28.0,,,83.0,1.0,3,1,1.5,pro
6833067352846798085,28.0,1.0,1.0,91.0,1.0,6,1,1.0,pro
6835091671479241990,26.0,1.0,,103.0,1.0,1,1,0.0,neutral
6832760881173007622,26.0,1.0,,240.0,1.0,8,1,0.5,pro
6854403657996324102,25.0,1.0,10.0,1210.0,1.0,1,1,0.0,neutral
6841940913766288645,24.0,,,96.0,1.0,1,1,0.0,neutral
6833128560119532806,22.0,,,88.0,1.0,1,1,0.0,neutral
6832783444611697925,22.0,,,119.0,1.0,3,1,1.0,pro
6834036090207259909,21.0,1.0,,149.0,1.0,5,1,1.0,pro
6833597588562791685,20.0,,3.0,255.0,1.0,10,1,2.0,pro
6833163065391975686,20.0,,,140.0,1.0,8,1,1.0,pro
6832939018519350534,20.0,,,133.0,1.0,5,1,0.5,pro
6838068420278373637,18.0,,,63.0,1.0,1,1,0.0,neutral
6833638060844944645,18.0,,,193.0,1.0,2,1,0.5,pro
6832829041612049669,18.0,,,184.0,1.0,2,1,0.5,pro
6833946749007039750,18.0,,,183.0,1.0,6,1,1.0,pro
6833799041411730693,17.0,,,102.0,1.0,4,1,0.0,neutral
6832801604836609286,17.0,,,54.0,1.0,2,1,1.0,pro
6833442168925981957,17.0,,,327.0,1.0,3,1,1.0,pro
6833040043146333445,17.0,,,174.0,1.0,6,1,2.5,pro
6832687357913828613,16.0,,,615.0,1.0,1,1,0.0,neutral
6832700967813729542,16.0,1.0,,165.0,1.0,1,1,0.0,neutral
6833189654875917573,16.0,,,68.0,1.0,1,1,0.0,neutral
6833825832943881478,16.0,,,105.0,1.0,1,1,0.0,neutral
6833598256061304069,16.0,,,139.0,1.0,5,1,0.5,pro
6832727788303256837,16.0,,,215.0,1.0,4,1,0.5,pro
6832851658708405510,16.0,,,175.0,1.0,1,1,0.0,neutral
6833715196012399877,16.0,,3.0,275.0,1.0,8,1,1.0,pro
6833124644241870085,14.0,1.0,1.0,63.0,1.0,11,1,0.0,neutral
6832842983914638597,14.0,,1.0,222.0,1.0,1,1,0.0,neutral
6833649060923116806,14.0,1.0,2.0,253.0,1.0,4,1,0.5,pro
6832719476224576773,13.0,,,87.0,1.0,1,1,0.0,neutral
6834214433913392390,12.0,,,52.0,1.0,12,1,1.5,pro
6832847096672947462,11.0,,,164.0,1.0,1,1,0.0,neutral
6833821272649059590,11.0,,,105.0,1.0,3,1,0.5,pro
6832849553075588357,11.0,,,92.0,1.0,1,1,0.0,neutral
6832765931337370885,11.0,,4.0,300.0,1.0,1,1,0.0,neutral
6833763822013107462,11.0,,,90.0,1.0,1,1,0.0,neutral
6833987961764187397,10.0,,,46.0,1.0,1,1,0.0,neutral
6832843062310456581,10.0,,,79.0,1.0,1,1,0.0,neutral
6833716131367243014,10.0,,,35.0,1.0,6,1,1.0,pro
6833854079928749317,9.0,,,134.0,1.0,1,1,0.0,neutral
6832838510530104582,9.0,,,52.0,1.0,1,1,0.0,neutral
6833647305548123397,9.0,,,98.0,1.0,4,1,1.5,pro
6833492596040453382,9.0,,,198.0,1.0,9,1,0.5,pro
6832792677776411909,9.0,,,75.0,1.0,1,1,0.0,neutral
6833062788148071685,8.0,,,40.0,1.0,5,1,1.0,pro
6833118153376042246,8.0,,,120.0,1.0,1,1,0.0,neutral
6833047026473700613,8.0,,,47.0,1.0,9,1,1.5,pro
6833787482300075269,8.0,,,96.0,1.0,1,1,0.0,neutral
6833401810020076806,7.0,,,39.0,1.0,1,1,0.0,neutral
6833906660369632518,7.0,,,123.0,1.0,4,1,0.0,neutral
6832766898472619270,6.0,,,212.0,1.0,2,1,0.5,pro
6832948435948227846,6.0,,,36.0,1.0,6,1,0.5,pro
6833135447988784389,6.0,,,115.0,1.0,3,1,0.0,neutral
6833850684845214981,6.0,,,19.0,1.0,1,1,0.0,neutral
6832861376399084806,6.0,,,39.0,1.0,1,1,0.0,neutral
6833842789176904965,6.0,,,128.0,1.0,1,2,0.0,neutral
6833500099692252421,6.0,,,44.0,1.0,1,1,0.0,neutral
6833028601915460870,5.0,,,26.0,1.0,1,1,0.0,neutral
6833766571417128197,5.0,,,24.0,1.0,4,1,2.0,pro
6833357114795166982,5.0,,,143.0,1.0,4,1,0.0,neutral
6833819359907941638,4.0,,,35.0,1.0,1,1,0.0,neutral
6832767609516084486,4.0,,,45.0,1.0,5,1,0.5,pro
6833065418131787013,4.0,,,17.0,1.0,9,1,0.5,pro
6855445391190560005,4.0,,,140.0,1.0,4,1,0.5,pro
6832829296734735622,4.0,,,23.0,1.0,1,1,0.0,neutral
6832703268796321030,4.0,,,50.0,1.0,2,1,0.5,pro
6832970074404523269,4.0,,,23.0,1.0,4,1,2.0,pro
6832805951213473029,4.0,,,133.0,1.0,3,1,1.0,pro
6833140621373476102,3.0,,,31.0,1.0,4,1,1.0,pro
6833038281542864133,3.0,,,135.0,1.0,3,1,0.0,neutral
6832880071678708997,3.0,,,20.0,1.0,1,1,0.0,neutral
6855362404381953285,3.0,,,15.0,1.0,1,1,0.0,neutral
6833388758776155398,3.0,,,20.0,1.0,5,1,1.0,pro
6833980850615422214,3.0,,,31.0,1.0,1,1,0.0,neutral
6833770909661400325,3.0,,,46.0,1.0,5,1,1.5,pro
6833006265879383301,3.0,,,19.0,1.0,4,1,1.0,pro
6836068800614485254,3.0,,,33.0,1.0,1,1,0.0,neutral
6834959730163715333,3.0,,,28.0,1.0,7,1,0.5,pro
6833757098241707269,2.0,,,116.0,1.0,4,1,0.0,neutral
6832710619221757189,2.0,,,22.0,1.0,6,1,1.0,pro
6833039261860678917,2.0,,,11.0,1.0,7,1,1.0,pro
6834076544797805830,2.0,,,128.0,1.0,5,1,1.0,pro
6833809068839193861,2.0,,,12.0,1.0,1,1,0.0,neutral
